university,unitid,addr,city,state,zip,location,latitude,longitude,school_name,school_type,program_title,specialization,program_type,in_state_tuition_yearly,out_state_tuition_yearly,in_state_tuition_course,out_state_tuition_course,In_state_fees,out_state_fees,study_mode,modality_program,modality_course,tot_cr_hrs,req_crs,elect_crs,course_code,course_name,core_elec,course_desc,undergraduate_certificate,undergraduate_certificate_d,postgraduate_certificate,postgraduate_certificate_d,associate,associate_d,bachelor,bachelor_d,master,master_d,doctor,doctor_d
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 775,Strategic Planning and Program Evaluation for Nonprofits,C,Covers tools for strategic planning and evaluating the effectiveness of nonprofit programs.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 776,Development for Nonprofit Managers,C,Provides fundraising and resource development strategies for nonprofit leaders.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 610,Grant Writing for Public and Nonprofit Managers,E,Introduces the fundamentals of proposal development and writing competitive grants.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 611,Policy Advocacy and Lobbying,E,Analyzes strategies used by nonprofit organizations to advocate for policy change.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 612,Performance Measurement for Public and Nonprofit Organizations,E,Focuses on outcome-based evaluation and data-driven decision-making.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 613,Leadership and Ethics for Public and Nonprofit Managers,E,Examines leadership models and ethical dilemmas in mission-driven organizations.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 615,Nonprofit Financial Management,E,"Covers budgeting, financial reporting, and sustainability planning for nonprofits.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 550,Nonprofit Management in the City,C,"Examines the role of nonprofit organizations in urban settings, focusing on management practices, governance, and the relationship between nonprofits and city governments.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 551,Fundraising and External Relations for Nonprofit Organizations,C,"Focuses on strategies and techniques for effective fundraising and building relationships with external stakeholders, including donors, media, and the community.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 579,Community Engagement & Participatory Methods,C,"Explores methods for engaging communities in decision-making processes, emphasizing participatory approaches and techniques to foster inclusive community involvement.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 601,Data Analytics for Social Impact,C,"Introduces data analysis techniques applicable to the nonprofit sector, focusing on using data to inform decision-making and measure social impact.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 602,Program Evaluation,C,"Covers methodologies for assessing the effectiveness of nonprofit programs, including designing evaluation plans and utilizing findings for program improvement.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 618,"Power, Influence, and Ethics in the City",C,Examines the dynamics of power and influence in urban settings and the ethical considerations for leaders within nonprofit organizations.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 650,Nonprofit Financial Management,C,"Focuses on financial practices specific to nonprofits, including budgeting, financial reporting, and fiscal oversight to ensure organizational sustainability.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 654,Nonprofit Income Sources and Portfolios,C,"Explores various revenue streams for nonprofits, strategies for income diversification, and managing a balanced income portfolio.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 692,Capstone Seminar in Public Administration,C,Integrates learning from the MNM program through a comprehensive project that addresses real-world challenges faced by nonprofit organizations.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 500 ,Public Administration in the City,C,"Provides an overview of public administration principles and practices within urban contexts, highlighting the interaction between public agencies and nonprofit organizations.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 507 ,Planning the City,E,"Examines urban planning processes and strategies, focusing on creating sustainable and livable cities.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 510 ,Proposal Writing,E,"Teaches the fundamentals of writing proposals for funding, including identifying funding sources and crafting compelling grant applications.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 519 ,Foundations of City Design,E,"Introduces principles of urban design, emphasizing the transformation of spaces into vibrant, people-centric places.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 520 ,Applications of City Design,E,"Focuses on community design and neighborhood planning, applying theories to develop plans that address public spaces and private developments.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleveland State University,202134,2121 Euclid Avenue,Cleveland,OH,44115,"Cleveland, Ohio, United States",41.502281,-81.674355,Maxine Goodman Levin College of Urban Affairs,PA,NonProfit Administration and Leadership,,Master,15288,15288,637,637,,,FT,P,N/A,36,N/A,N/A,UST 560 ,Community Development,E,"Explores strategies for revitalizing communities, including economic development, housing, and social services.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
